date	kind	id	source	query_or_seed	direction	hits	screened	included_keys	excluded_keys	notes
2026-08-04	snowball	hyperplane-primary-4	Primary paper bibliography	DOI:10.1016/0166-218X(95)00026-N	backward	23	23	-	-	seed-key:doi:10.1016/0166-218x(95)00026-n; primary-complete; exact 23-entry published-paper bibliography title-screened from the author-hosted final Discrete Applied Mathematics scan, printed p. 46; snapshot screening/baseline-2026-08-04/primary-avis1996reverse-backward.tsv
2026-08-04	snowball	hyperplane-primary-4	Springer publisher reference list	DOI:10.1007/BFb0054377	backward	12	12	doi:10.1016/0166-218x(95)00026-n,doi:10.1137/0215024	-	seed-key:doi:10.1007/bfb0054377; primary-complete; exact 12-entry SWAT conference bibliography title-screened from the official numbered reference list; the downloadable preview exposes only pp. 300--301; snapshot screening/baseline-2026-08-04/primary-sleumer1998output-backward.tsv
2026-08-04	snowball	hyperplane-forward-4	OpenCitations COCI and Meta APIs	DOI:10.1016/0166-218X(95)00026-N	forward	535	522	doi:10.1109/icassp49357.2023.10095698,doi:10.1137/15m1027930,doi:10.1007/bfb0054377,doi:10.1007/s12532-024-00266-8,doi:10.1080/00207170903159285,doi:10.1016/j.automatica.2007.11.027,doi:10.1109/cdc.2006.377799,doi:10.1016/j.ejor.2003.04.011,doi:10.1016/j.jsc.2003.08.007,doi:10.1016/j.dam.2020.02.014,doi:10.1016/j.dam.2018.06.038,doi:10.1093/bioinformatics/bty550,doi:10.1007/978-3-030-66723-8_29	-	seed-key:doi:10.1016/0166-218x(95)00026-n; 535 citation records reduced to 522 unique citing works by canonical DOI; every title screened; OpenCitations Meta resolved all titles with Crossref fallback where needed; OpenAlex and Semantic Scholar returned HTTP 429 before exposing a result set; snapshot screening/baseline-2026-08-04/opencitations-avis1996reverse-forward.tsv
2026-08-04	snowball	hyperplane-forward-4	OpenCitations COCI and Meta APIs	DOI:10.1007/BFb0054377	forward	9	9	doi:10.1007/s12532-024-00266-8	-	seed-key:doi:10.1007/bfb0054377; every DOI-linked citing title screened; eight records use cell enumeration as a domain subroutine and Dussault et al. adds a direct arrangement-enumeration algorithm; OpenAlex and Semantic Scholar returned HTTP 429 before exposing a result set; snapshot screening/baseline-2026-08-04/opencitations-sleumer1998output-forward.tsv
2026-08-04	snowball	hyperplane-current-primary-5	Primary journal bibliography	DOI:10.1007/s12532-024-00266-8	backward	68	68	doi:10.1016/0166-218x(95)00026-n,doi:10.1137/15m1027930,doi:10.1007/bfb0054377,doi:10.1137/0215024,doi:10.1090/memo/0154	-	seed-key:doi:10.1007/s12532-024-00266-8; primary-complete; exact 68-entry bibliography title-screened; snapshot screening/baseline-2026-08-04/primary-dussault2025bdifferential-backward.tsv
2026-08-04	snowball	hyperplane-current-forward-5	OpenCitations COCI and Meta APIs	DOI:10.1007/s12532-024-00266-8	forward	1	1	-	-	seed-key:doi:10.1007/s12532-024-00266-8; sole DOI-linked citing title screened; later complementarity application adds no new enumeration mechanism; snapshot screening/baseline-2026-08-04/opencitations-dussault2025-forward.tsv
2026-08-04	snowball	compositional-mode-primary-6	Primary journal bibliography	DOI:10.1080/00207170903159285	backward	33	33	doi:10.1016/0166-218x(95)00026-n,doi:10.1016/j.automatica.2007.11.027	-	seed-key:doi:10.1080/00207170903159285; primary-complete; exact 33-entry bibliography title-screened; geyer2003mode is the excluded conference precursor that establishes priority; snapshot screening/baseline-2026-08-04/primary-geyer2010mode-backward.tsv
2026-08-04	snowball	compositional-mode-forward-6	OpenCitations COCI and Meta APIs	DOI:10.1080/00207170903159285	forward	7	7	doi:10.1007/978-3-030-66723-8_29	-	seed-key:doi:10.1080/00207170903159285; every DOI-linked citing title screened; only the already-cataloged 3D contact-mode algorithm adds a direct enumeration neighbor; snapshot screening/baseline-2026-08-04/opencitations-geyer2010mode-forward.tsv
2026-08-04	snowball	pwa-reduction-primary-7	Primary journal bibliography	DOI:10.1016/j.automatica.2007.11.027	backward	22	22	doi:10.1016/0166-218x(95)00026-n,doi:10.1016/j.ejor.2003.04.011,doi:10.1016/s0925-7721(01)00004-9,doi:10.1137/0213031	doi:10.1007/3-540-36580-x_18	seed-key:doi:10.1016/j.automatica.2007.11.027; primary-complete; exact 22-entry bibliography screened; Ferrez 2001 is the earlier-title version of ferrez2005fixedrank; geyer2003mode is the excluded conference precursor; snapshot screening/baseline-2026-08-04/primary-geyer2008optimal-backward.tsv
2026-08-04	snowball	pwa-reduction-forward-7	OpenCitations COCI and Meta APIs	DOI:10.1016/j.automatica.2007.11.027	forward	100	100	doi:10.1080/00207170903159285,doi:10.1109/tac.2015.2465212,doi:10.1016/j.automatica.2018.10.042,doi:10.3182/20120823-5-nl-3013.00079,doi:10.1109/pc52310.2021.9447473,doi:10.1109/tac.2015.2417851,doi:10.1109/tac.2011.2179428,doi:10.1016/j.automatica.2011.07.011,doi:10.1007/s10957-012-0022-9,doi:10.1016/j.automatica.2013.02.018	doi:10.1109/cdc.2010.5717578	seed-key:doi:10.1016/j.automatica.2007.11.027; 100 COCI records equal 100 unique canonical citing DOIs and all titles resolved; Crossref reported 98 and the publisher UI 101, showing index variance; kvasnica2010performance is the conference precursor of the expanded journal clipping treatment; snapshot screening/baseline-2026-08-04/opencitations-geyer2008optimal-forward.tsv
2026-08-04	snowball	parametric-region-primary-8	Primary conference bibliography	DOI:10.1109/CDC.2006.377799	backward	13	13	doi:10.1016/0166-218x(95)00026-n,doi:10.1023/b:jota.0000004869.66331.5c,doi:10.1016/j.automatica.2007.03.008,doi:10.3182/20050703-6-cz-1902.00903,doi:10.1007/bf02293050	-	seed-key:doi:10.1109/cdc.2006.377799; primary-complete; exact 13-entry bibliography screened; four direct geometric degeneracy-handling continuity and pivot-enumeration predecessors retained; snapshot screening/baseline-2026-08-04/primary-jones2006parametric-backward.tsv
2026-08-04	snowball	parametric-region-forward-8	OpenCitations COCI and Meta APIs	DOI:10.1109/CDC.2006.377799	forward	4	4	doi:10.1007/978-3-642-33125-1_6,doi:10.1002/cpe.6050,doi:10.1016/j.automatica.2010.06.008	-	seed-key:doi:10.1109/cdc.2006.377799; four COCI records equal four unique canonical citing DOIs and all titles resolved; Patrinos and Sarimveis directly enumerate all adjacent full-dimensional pQP critical regions without nondegeneracy; snapshot screening/baseline-2026-08-04/opencitations-jones2006parametric-forward.tsv
2026-08-04	snowball	central-arrangement-primary-9	Primary journal bibliography	DOI:10.1016/j.ejor.2003.04.011	backward	21	21	doi:10.1016/0166-218x(95)00026-n,doi:10.1137/0215024,doi:10.1090/memo/0154	-	seed-key:doi:10.1016/j.ejor.2003.04.011; primary-complete; exact 21-entry bibliography title-screened; the fixed-rank optimization precursors add no closer enumeration object; snapshot screening/baseline-2026-08-04/primary-ferrez2005fixedrank-backward.tsv
2026-08-04	snowball	central-arrangement-forward-9	OpenCitations COCI and Meta APIs	DOI:10.1016/j.ejor.2003.04.011	forward	55	55	doi:10.1137/15m1027930,doi:10.1080/10556788.2019.1692344,doi:10.1007/s12532-017-0129-y,doi:10.1007/978-3-030-63618-0_14,doi:10.1007/s10107-024-02079-y	-	seed-key:doi:10.1016/j.ejor.2003.04.011; all 55 COCI records title-screened and Meta-resolved; 52 have DOI identifiers and three are arXiv-only, with the MTS arXiv record duplicating its later journal work, so the set represents 54 unique works; no sparse graph observer found; snapshot screening/baseline-2026-08-04/opencitations-ferrez2005fixedrank-forward.tsv
2026-08-04	audit	parametric-degeneracy-audit-10	Primary articles and canonical publisher records	borrelli2003geometric,jones2007lexicographic,patrinos2010graphical,bemporad2015multiparametric	audit	4	4	doi:10.1023/b:jota.0000004869.66331.5c,doi:10.1016/j.automatica.2007.03.008,doi:10.1016/j.automatica.2010.06.008,doi:10.1109/tac.2015.2417851	-	Theorem-level audit of active-set identity, lexicographic perturbation, multiple facet neighbors, rank deficiency, exactness, and complexity; Patrinos is the strongest unrestricted degeneracy-safe traversal baseline
2026-08-04	audit	pwa-output-projection-audit-11	Primary articles, arXiv records, and canonical publisher records	kvasnica2012clipping,kvasnica2013separation,konig2020common,mitze2021common,perez2012nonconvex,prodan2012hyperplanes,stoican2012explicit	audit	7	7	doi:10.1109/tac.2011.2179428,doi:10.1016/j.automatica.2013.02.018,arxiv:2009.08764,doi:10.1109/pc52310.2021.9447473,doi:10.1016/j.automatica.2011.07.011,doi:10.1007/s10957-012-0022-9,doi:10.3182/20120823-5-nl-3013.00079	-	Exact factorization, separator, first-action projection, nonconvex-controller, and hyperplane-union audit; Stoican retained only at screened status and Prodan remains a medium candidate
2026-08-04	snowball	output-projection-primary-12	Primary arXiv bibliography	arXiv:2009.08764	backward	23	23	doi:10.1016/j.automatica.2007.11.027,doi:10.1109/tac.2011.2179428,doi:10.1016/j.automatica.2013.02.018	-	seed-key:arxiv:2009.08764; primary-complete; exact 23-entry bibliography title-screened; no predecessor defines requested-root sparse internal event observation; snapshot screening/baseline-2026-08-04/primary-konig2020common-backward.tsv
2026-08-04	snowball	zonotope-oracle-primary-13	Published primary bibliography	DOI:10.1016/j.comgeo.2021.101809	backward	18	18	doi:10.1007/bf02293050,doi:10.1016/0166-218x(95)00026-n,doi:10.1137/0215024	-	seed-key:doi:10.1016/j.comgeo.2021.101809; primary-complete; exact 18-entry journal bibliography title-screened; final journal framing treats forward vertex enumeration as known; snapshot screening/baseline-2026-08-04/primary-deza2022linear-backward.tsv
2026-08-04	snowball	zonotope-oracle-forward-13	OpenCitations COCI and Meta APIs	DOI:10.1016/j.comgeo.2021.101809	forward	3	3	doi:10.1007/978-3-032-03844-9_9	-	seed-key:doi:10.1016/j.comgeo.2021.101809; every DOI-linked citing title screened; only the structured symmetry successor changes the traversal mechanism; snapshot screening/baseline-2026-08-04/opencitations-deza2022linear-forward.tsv
2026-08-04	snowball	zonotope-oracle-forward-13	Semantic Scholar Graph API	DOI:10.1016/j.comgeo.2021.101809	forward	4	4	doi:10.1007/978-3-032-03844-9_9	-	seed-key:doi:10.1016/j.comgeo.2021.101809; all four indexed titles screened; snapshot screening/baseline-2026-08-04/semantic-scholar-deza2022linear-forward.tsv
2026-08-04	audit	zonotope-oracle-reconcile-13	OpenCitations, Semantic Scholar, Crossref, and ScienceDirect	DOI:10.1016/j.comgeo.2021.101809	audit	5	5	doi:10.1007/978-3-032-03844-9_9	-	five unique forward works reconciled across accessible indexes; OpenAlex returned HTTP 429 before exposing a result set; no successor improves the generic Ferrez bound; snapshot screening/baseline-2026-08-04/reconciled-deza2022linear-forward.tsv
2026-08-04	snowball	output-projection-forward-14	Semantic Scholar Graph API	ARXIV:2009.08764	forward	3	3	arxiv:2009.08332,doi:10.1109/pc52310.2021.9447473	-	seed-key:arxiv:2009.08764; all three reported citing records screened and primary-verified; Asadi 2021 is withdrawn and fails the frozen trigger; Google Scholar independently reported Cited by 3; snapshot screening/baseline-2026-08-04/semantic-scholar-konig2020common-forward.tsv
2026-08-04	snowball	parametric-region-primary-15	Primary article bibliography	DOI:10.1023/B:JOTA.0000004869.66331.5C	backward	22	22	doi:10.1016/s0925-7721(01)00004-9	-	seed-key:doi:10.1023/b:jota.0000004869.66331.5c; primary-complete; exact 22-entry printed bibliography title-screened and independently reconciled against the publisher Crossref deposit; snapshot screening/baseline-2026-08-04/primary-borrelli2003geometric-backward.tsv
2026-08-04	snowball	parametric-region-forward-15	OpenCitations COCI and Meta APIs	DOI:10.1023/B:JOTA.0000004869.66331.5C	forward	179	179	doi:10.1109/cdc.2006.377330,doi:10.1109/cdc.2006.377797,doi:10.1007/s10957-007-9215-z,doi:10.1007/s10957-008-9384-4,doi:10.1016/j.ejor.2009.04.019,doi:10.1016/j.automatica.2010.06.008,doi:10.1016/j.automatica.2015.05.021,doi:10.1007/s10957-018-1281-x,doi:10.1007/s11081-020-09535-6,doi:10.1007/s10898-020-00933-9,doi:10.1007/s11081-023-09845-5,doi:10.1109/lcsys.2024.3405958,doi:10.1016/j.compchemeng.2025.109157	doi:10.1109/acc.2005.1470060,doi:10.1007/11832225_25	seed-key:doi:10.1023/b:jota.0000004869.66331.5c; all 179 DOI-linked citation records title-screened and Meta-resolved, including one malformed dual-DOI string resolved as jones2008projection and one arXiv/published duplicate; snapshot screening/baseline-2026-08-04/opencitations-borrelli2003geometric-forward.tsv
2026-08-04	snowball	parametric-region-primary-15	Primary article bibliography	DOI:10.1016/j.automatica.2007.03.008	backward	23	23	doi:10.1023/b:jota.0000004869.66331.5c,doi:10.3182/20050703-6-cz-1902.00903,doi:10.1016/s0005-1098(02)00250-9	-	seed-key:doi:10.1016/j.automatica.2007.03.008; primary-complete; exact 23-entry printed bibliography title-screened and independently reconciled against the publisher Crossref deposit; snapshot screening/baseline-2026-08-04/primary-jones2007lexicographic-backward.tsv
2026-08-04	snowball	parametric-region-forward-15	OpenCitations COCI and Meta APIs	DOI:10.1016/j.automatica.2007.03.008	forward	49	49	doi:10.1007/s10957-008-9384-4,doi:10.1016/j.automatica.2010.06.008,doi:10.1016/j.automatica.2016.10.005,doi:10.1007/s10957-018-1281-x,doi:10.1007/978-3-030-32304-2_11,doi:10.1007/s10898-020-00933-9,doi:10.1002/cpe.6050,doi:10.1016/j.compchemeng.2020.107070	doi:10.1007/978-3-030-22750-0_52	seed-key:doi:10.1016/j.automatica.2007.03.008; all 49 DOI-linked citation records title-screened and Meta-resolved; snapshot screening/baseline-2026-08-04/opencitations-jones2007lexicographic-forward.tsv
2026-08-04	snowball	parametric-region-primary-15	Publisher-deposited primary bibliography	DOI:10.1016/j.automatica.2010.06.008	backward	49	49	doi:10.1023/b:jota.0000004869.66331.5c,doi:10.1090/crmp/048/04,doi:10.1016/j.automatica.2007.03.008,doi:10.1109/cdc.2006.377799,doi:10.1007/s10957-007-9215-z,doi:10.1016/s0005-1098(02)00250-9	doi:10.1007/11832225_25	seed-key:doi:10.1016/j.automatica.2010.06.008; publisher-complete 49-entry Crossref bibliography title-screened; printed PDF was access-restricted, so the exact sequential publisher deposit was not visually compared with print; snapshot screening/baseline-2026-08-04/primary-patrinos2010graphical-backward.tsv
2026-08-04	snowball	parametric-region-forward-15	OpenCitations COCI and Meta APIs	DOI:10.1016/j.automatica.2010.06.008	forward	45	45	doi:10.1016/j.automatica.2011.04.003,doi:10.1109/acc.2012.6315197,doi:10.1109/tac.2015.2417851,doi:10.1016/j.ejor.2016.04.043,doi:10.1016/j.automatica.2016.10.005,doi:10.1007/s10898-020-00933-9,doi:10.1016/j.compchemeng.2022.107882,doi:10.1109/tac.2024.3430416	-	seed-key:doi:10.1016/j.automatica.2010.06.008; all 45 DOI-linked citation records title-screened and Meta-resolved; snapshot screening/baseline-2026-08-04/opencitations-patrinos2010graphical-forward.tsv
2026-08-04	search	closure-policy-supplement-16	Semantic Scholar Graph API	same policy reward parameter polyhedral regions	query	866	100	doi:10.1109/lcsys.2024.3405958	-	Supplemental incomplete-index batch; first 100 relevance-ranked records title- and abstract-screened; only the already cataloged Shin--Yang policy quotient met the frozen trigger; snapshot screening/baseline-2026-08-04/semantic-scholar-closure-policy-supplement.tsv
2026-08-04	search	closure-replacement-16	OpenAIRE Graph API v3	output-sensitive multiparametric LCP sufficient matrix enumeration	query	0	0	-	-	C16-01; complete zero-result response under OpenAIRE full-text search semantics; snapshot screening/baseline-2026-08-04/openaire-closure-16-01.tsv
2026-08-04	search	closure-replacement-16	OpenAIRE Graph API v3	degenerate multiparametric quadratic programming region enumeration complexity	query	0	0	-	-	C16-02; complete zero-result response under OpenAIRE full-text search semantics; snapshot screening/baseline-2026-08-04/openaire-closure-16-02.tsv
2026-08-04	search	closure-replacement-16	OpenAIRE Graph API v3	canonical minimum norm parametric quadratic programming partition	query	0	0	-	-	C16-03; complete zero-result response under OpenAIRE full-text search semantics; snapshot screening/baseline-2026-08-04/openaire-closure-16-03.tsv
2026-08-04	search	closure-replacement-16	OpenAIRE Graph API v3	polyhedral projection parametric linear programming output sensitive	query	0	0	-	-	C16-04; complete zero-result response under OpenAIRE full-text search semantics; snapshot screening/baseline-2026-08-04/openaire-closure-16-04.tsv
2026-08-04	search	closure-replacement-16	OpenAIRE Graph API v3	requested output policy quotient parameter region	query	0	0	-	-	C16-05; complete zero-result response under OpenAIRE full-text search semantics; snapshot screening/baseline-2026-08-04/openaire-closure-16-05.tsv
2026-08-04	search	closure-replacement-16	OpenAIRE Graph API v3	same policy reward parameter polyhedral regions	query	0	0	-	-	C16-06; complete zero-result response under OpenAIRE full-text search semantics; snapshot screening/baseline-2026-08-04/openaire-closure-16-06.tsv
2026-08-04	search	closure-replacement-16	OpenAIRE Graph API v3	observer relative symbolic execution exact input fibers	query	0	0	-	-	C16-07; complete zero-result response under OpenAIRE full-text search semantics; snapshot screening/baseline-2026-08-04/openaire-closure-16-07.tsv
2026-08-04	search	closure-replacement-16	OpenAIRE Graph API v3	demand driven dataflow selection trace enumeration	query	0	0	-	-	C16-08; complete zero-result response under OpenAIRE full-text search semantics; snapshot screening/baseline-2026-08-04/openaire-closure-16-08.tsv
2026-08-04	search	closure-replacement-16	OpenAIRE Graph API v3	contextual choice identity term graph residual	query	1	1	-	-	C16-09; sole record title- and description-screened as an unrelated non-scholarly symbolic-logic synthesis; snapshot screening/baseline-2026-08-04/openaire-closure-16-09.tsv
2026-08-04	search	closure-replacement-16	OpenAIRE Graph API v3	equal output distinct branch provenance symbolic execution	query	3	3	-	-	C16-10; all three records title- and description-screened as unrelated repository artifacts; snapshot screening/baseline-2026-08-04/openaire-closure-16-10.tsv
2026-08-04	search	closure-replacement-16	OpenAIRE Graph API v3	projected model enumeration residual symbolic function	query	1	1	-	-	C16-11; sole record title- and description-screened as an unrelated non-scholarly discrete-systems synthesis; snapshot screening/baseline-2026-08-04/openaire-closure-16-11.tsv
2026-08-04	search	closure-replacement-16	OpenAIRE Graph API v3	compositional guarded residual graph enumeration	query	0	0	-	-	C16-12; complete zero-result response under OpenAIRE full-text search semantics; snapshot screening/baseline-2026-08-04/openaire-closure-16-12.tsv
2026-08-04	search	closure-replacement-17	Crossref REST API	parametric complementarity problem output sensitive critical regions	query	2405235	100	doi:10.1090/crmp/048/04,doi:10.5220/0012928000003886	-	C17-01; first 100 relevance-ranked records title-screened; rank 97 was Logemann--Veith's exact neural-policy output-region paper and was missed in the initial screen, invalidating the round-17 no-add outcome; snapshot screening/baseline-2026-08-04/crossref-closure-17-01.tsv
2026-08-04	search	closure-replacement-17	Crossref REST API	degeneracy safe explicit parametric quadratic programming enumeration	query	586224	100	doi:10.1016/s0005-1098(02)00250-9	-	C17-02; first 100 relevance-ranked records title-screened; later mpQP solver and degeneracy papers fit the existing parametric-region cluster; snapshot screening/baseline-2026-08-04/crossref-closure-17-02.tsv
2026-08-04	search	closure-replacement-17	Crossref REST API	unique polyhedral representation parametric optimizer selection	query	916555	100	doi:10.1007/s10957-007-9215-z,doi:10.1007/978-3-642-33125-1_6	doi:10.1109/acc.2005.1470060	C17-03; first 100 relevance-ranked records title-screened; rediscovered the audited unique minimum-norm pQP selection and its excluded conference precursor; snapshot screening/baseline-2026-08-04/crossref-closure-17-03.tsv
2026-08-04	search	closure-replacement-17	Crossref REST API	projection polyhedron parametric linear program equivalence complexity	query	1625045	100	doi:10.1007/s00186-016-0554-0,doi:10.23919/ecc.2013.6669386	-	C17-04; first 100 relevance-ranked records title-screened; two plausible geometric records abstract-screened and cataloged as representation neighbors; snapshot screening/baseline-2026-08-04/crossref-closure-17-04.tsv
2026-08-04	search	closure-replacement-17	Crossref REST API	reward functions same optimal policy multiparametric	query	2248398	100	doi:10.2139/ssrn.5102698	-	C17-05; first 100 relevance-ranked records title-screened; Yan primary abstract-screened as a small multiparametric-SDP partition analysis without an exhaustive enumerator or policy quotient; snapshot screening/baseline-2026-08-04/crossref-closure-17-05.tsv
2026-08-04	search	closure-replacement-17	Crossref REST API	requested action equivalence region enumeration	query	1165092	100	-	-	C17-06; first 100 relevance-ranked records title-screened; result set concerns ordinary action selection, equivalence, and geographic regions; snapshot screening/baseline-2026-08-04/crossref-closure-17-06.tsv
2026-08-04	search	closure-replacement-17	Crossref REST API	symbolic execution observation equivalence exact preimage	query	397281	100	doi:10.1016/j.jsc.2016.07.012,doi:10.1145/3808306,doi:10.1007/978-3-662-49122-5_10,doi:10.1109/iwast.2012.6228982	-	C17-07; first 100 relevance-ranked records title-screened; only already cataloged symbolic-execution works met technical relevance; snapshot screening/baseline-2026-08-04/crossref-closure-17-07.tsv
2026-08-04	search	closure-replacement-17	Crossref REST API	demand relative selection dataflow graph exhaustive	query	1024100	100	doi:10.1016/0165-6074(90)90167-8,doi:10.1007/bf03259389	doi:10.1007/3-540-16042-6_23	C17-08; first 100 relevance-ranked records title-screened; rediscovered the audited demand-driven dataflow lineage and its excluded duplicate precursor; snapshot screening/baseline-2026-08-04/crossref-closure-17-08.tsv
2026-08-04	search	closure-replacement-17	Crossref REST API	shared term graph choice identity symbolic residual	query	2040883	100	-	-	C17-09; first 100 relevance-ranked records title-screened; no record met the graph-observer or choice-omission trigger; snapshot screening/baseline-2026-08-04/crossref-closure-17-09.tsv
2026-08-04	search	closure-replacement-17	Crossref REST API	branch provenance equal value symbolic execution	query	1055171	100	doi:10.1145/2786805.2786830,doi:10.1016/j.jsc.2016.07.012,doi:10.1145/3808306,doi:10.1109/iwast.2012.6228982,doi:10.1145/3158128	-	C17-10; first 100 relevance-ranked records title-screened; rediscovered existing value-summary and symbolic-execution clusters; snapshot screening/baseline-2026-08-04/crossref-closure-17-10.tsv
2026-08-04	search	closure-replacement-17	Crossref REST API	projected enumeration guarded symbolic values	query	369630	100	doi:10.1016/j.artint.2025.104346,doi:10.1016/j.scico.2019.03.006	-	C17-11; first 100 relevance-ranked records title-screened; rediscovered projected enumeration and guarded symbolic terms; snapshot screening/baseline-2026-08-04/crossref-closure-17-11.tsv
2026-08-04	search	closure-replacement-17	Crossref REST API	compositional conditional graph exact residual enumeration	query	514336	100	-	doi:10.21203/rs.3.rs-9430237/v1	C17-12; first 100 relevance-ranked records title-screened; the sole superficially close exact-search title was primary-abstract-screened and explicitly excluded as elementary-function expression-tree search; snapshot screening/baseline-2026-08-04/crossref-closure-17-12.tsv
2026-08-04	audit	closure-independent-audit-18	Independent reviewer deterministic SHA-256 sample	closure-independent-audit-2026-08-04	audit	1305	1305	doi:10.5220/0012928000003886	-	The reviewer checked all 1305 captured occurrences because the deterministic exclusion sample exposed C17-01 rank 97; the exact neural-policy output-region paper met trigger 2 and reopened the map, so the prior no-add sequence is invalid
2026-08-04	snowball	policy-tree-primary-18	Primary EXPLAINS bibliography	DOI:10.5220/0012928000003886	backward	33	33	arxiv:2210.05189,t:nn2eqcdt,arxiv:2003.04675	-	seed-key:doi:10.5220/0012928000003886; primary-complete; exact 33-entry printed bibliography screened; snapshot screening/baseline-2026-08-04/primary-logemann2024exact-backward.tsv
2026-08-04	snowball	policy-tree-forward-18	OpenCitations COCI API	DOI:10.5220/0012928000003886	forward	0	0	-	-	seed-key:doi:10.5220/0012928000003886; complete zero-record COCI response on 2026-08-04; snapshot screening/baseline-2026-08-04/opencitations-logemann2024exact-forward.tsv
2026-08-04	snowball	policy-tree-primary-18	Primary IEEE TAC bibliography	DOI:10.1109/TAC.2026.3676368	backward	32	32	arxiv:2210.05189,arxiv:2003.04675,t:boundingandcountinglinearregionsofdeepneuralnetworks	doi:10.1109/cdc49753.2023.10383761	seed-key:doi:10.1109/tac.2026.3676368; primary-complete; exact 32-entry printed bibliography screened; conference precursor retained only for lineage; snapshot screening/baseline-2026-08-04/primary-chang2026compact-backward.tsv
2026-08-04	snowball	policy-tree-forward-18	OpenCitations COCI API	DOI:10.1109/TAC.2026.3676368	forward	0	0	-	-	seed-key:doi:10.1109/tac.2026.3676368; complete zero-record COCI response on 2026-08-04; snapshot screening/baseline-2026-08-04/opencitations-chang2026compact-forward.tsv
2026-08-04	snowball	policy-tree-forward-18	Semantic Scholar Graph API	DOI:10.48550/arXiv.2210.05189	forward	34	34	arxiv:2305.09424,doi:10.23919/date69613.2026.11539745	-	seed-key:arxiv:2210.05189; all 34 indexed citing records title-screened; the exact decomposition paper fits the existing neural-region cluster and the logic-flow conversion is training-covered with fallback rather than globally exact; snapshot screening/baseline-2026-08-04/semantic-scholar-aytekin2022trees-forward.tsv
2026-08-04	snowball	bnn-diagram-primary-19	Crossref publisher-deposited primary bibliography	DOI:10.1145/3563212	backward	121	121	doi:10.1007/978-3-030-24258-9_25,doi:10.24963/kr.2020/91,doi:10.24963/ijcai.2018/811,doi:10.1609/aaai.v32i1.12206	doi:10.1007/978-3-030-81685-8_8	seed-key:doi:10.1145/3563212; primary-complete; exact 121-entry publisher bibliography matches references 1 through 121 in the primary PDF; snapshot screening/baseline-2026-08-04/crossref-bdd4bnn2023-backward.tsv
2026-08-04	snowball	bnn-diagram-index-19	Semantic Scholar Graph API	DOI:10.1145/3563212	backward	124	124	doi:10.1007/978-3-030-24258-9_25,doi:10.24963/kr.2020/91,doi:10.24963/ijcai.2018/811,doi:10.1609/aaai.v32i1.12206	doi:10.1007/978-3-030-81685-8_8	seed-key:doi:10.1145/3563212; discovery-only; index count differs from the 121-entry primary bibliography and cannot control closure; snapshot screening/baseline-2026-08-04/semantic-scholar-bdd4bnn2023-backward.tsv
2026-08-04	snowball	bnn-diagram-forward-19	Semantic Scholar Graph API with cross-index reconciliation	DOI:10.1145/3563212	forward	10	10	-	-	seed-key:doi:10.1145/3563212; all ten indexed citing records title-screened; Crossref and OpenAlex reported seven and OpenCitations eight, so the largest stable snapshot is retained without claiming complete forward coverage; snapshot screening/baseline-2026-08-04/semantic-scholar-bdd4bnn2023-forward.tsv
2026-08-04	snowball	affinitree-primary-20	Crossref publisher-deposited primary bibliography	DOI:10.1007/978-3-031-72044-4_8	backward	60	60	arxiv:2210.05189,t:nn2eqcdt,arxiv:2003.04675,doi:10.1007/s10009-023-00701-6,doi:10.1007/s10009-023-00702-5	-	seed-key:doi:10.1007/978-3-031-72044-4_8; primary-complete publisher deposit; all 60 sequential references title-screened; snapshot screening/baseline-2026-08-04/crossref-affinitree2024-backward.tsv
2026-08-04	snowball	affinitree-forward-20	Semantic Scholar Graph API	DOI:10.1007/978-3-031-72044-4_8	forward	1	1	-	-	seed-key:doi:10.1007/978-3-031-72044-4_8; sole indexed citing work is an application of statistical model checking to neural agents and adds no symbolic-execution mechanism; snapshot screening/baseline-2026-08-04/semantic-scholar-affinitree2024-forward.tsv
2026-08-04	search	closure-replacement-21	arXiv API	equivalent compact neural network decision tree exact transformation	query	1	1	doi:10.1109/tac.2026.3676368	-	C21-01; conjunctive all-field query sorted by relevance; rediscovered the critical exact ReLU-controller tree; snapshot screening/baseline-2026-08-04/arxiv-closure-21-01.tsv
2026-08-04	search	closure-replacement-21	arXiv API	exact output regions policy neural network decision tree	query	0	0	-	-	C21-02; complete zero-result response for the frozen conjunctive all-field query; snapshot screening/baseline-2026-08-04/arxiv-closure-21-02.tsv
2026-08-04	search	closure-replacement-21	arXiv API	ReLU controller decision tree infeasible activation pruning	query	0	0	-	-	C21-03; complete zero-result response for the frozen conjunctive all-field query; snapshot screening/baseline-2026-08-04/arxiv-closure-21-03.tsv
2026-08-04	search	closure-replacement-21	arXiv API	piecewise linear neural network affine decision tree symbolic execution	query	0	0	-	-	C21-04; complete zero-result response for the frozen conjunctive all-field query; snapshot screening/baseline-2026-08-04/arxiv-closure-21-04.tsv
2026-08-04	search	closure-replacement-21	arXiv API	neural controller piecewise affine compositional exact regions	query	0	0	-	-	C21-05; complete zero-result response for the frozen conjunctive all-field query; snapshot screening/baseline-2026-08-04/arxiv-closure-21-05.tsv
2026-08-04	search	closure-replacement-21	arXiv API	exact binarized neural network BDD output class	query	0	0	-	-	C21-06; complete zero-result response for the frozen conjunctive all-field query; snapshot screening/baseline-2026-08-04/arxiv-closure-21-06.tsv
